ID,Response,Video,Model_Response
8475495.0,0.6,stare,0.90
8475495.0,0.4,hear,0.90
8475495.0,0.15,hall,0.10
8475495.0,0.73,gun,0.20
8475495.0,0.64,lying,0.85
8475495.0,0.31,hit,0.15
8475540.0,0.04,drink,0.20
8475540.0,0.97,gun,0.20
8475540.0,0.0,hand,0.70
8475540.0,0.0,hall,0.10
8475540.0,0.0,fool,0.10
8475540.0,0.97,cripple,0.05
8475540.0,0.0,assistant,0.30
8475540.0,1.0,lying,0.85
8475540.0,0.22,clap,0.15
8475540.0,0.59,indicted,0.80
8475540.0,0.98,workhouse,0.70
8475540.0,0.89,hear,0.90
8475540.0,0.73,tell,0.7
8475540.0,0.77,hate,0.05
8475540.0,0.65,sell,0.85
8475540.0,1.0,van,0.8
8475540.0,0.0,dead,0.90
8475540.0,1.0,pool,
8475540.0,0.0,steal,0.10
8475540.0,0.87,stare,0.90
8475540.0,0.0,hit,0.15
8475920.0,0.9400000000000001,cripple,0.05
8475920.0,0.56,hate,0.05
8475920.0,0.73,hear,0.90
8475920.0,0.36,drink,0.20
8475920.0,0.37,fool,0.10
8475920.0,0.98,gun,0.20
8475920.0,0.43,hall,0.10
8475920.0,0.58,hand,0.70
8475920.0,0.84,stare,0.90
8475920.0,0.42,sell,0.85
8475920.0,0.81,pool,
8475920.0,0.44,assistant,0.30
8475920.0,0.88,van,0.8
8475920.0,0.71,hit,0.15
8475920.0,0.37,clap,0.15
8475920.0,0.71,dead,0.90
8475920.0,0.97,workhouse,0.70
8475920.0,0.84,tell,0.7
8475920.0,0.6900000000000001,lying,0.85
8475920.0,0.33,steal,0.10
8475920.0,0.62,indicted,0.80
8475935.0,0.12,dead,0.90
8475935.0,0.64,workhouse,0.70
8475935.0,0.61,tell,0.7
8475935.0,0.0,hall,0.10
8475935.0,0.18,drink,0.20
8475935.0,0.38,fool,0.10
8475935.0,1.0,cripple,0.05
8475935.0,1.0,gun,0.20
8475935.0,0.49,steal,0.10
8475935.0,0.73,lying,0.85
8475935.0,0.6,indicted,0.80
8475935.0,0.13,clap,0.15
8475935.0,0.65,pool,
8475935.0,0.32,assistant,0.30
8475935.0,0.19,hand,0.70
8475935.0,0.92,sell,0.85
8475935.0,0.87,hear,0.90
8475935.0,1.0,van,0.8
8475935.0,1.0,stare,0.90
8475935.0,0.24,hit,0.15
8475935.0,0.04,hate,0.05
8470504.0,0.97,stare,0.90
8470504.0,0.63,honor,0.10
8470504.0,0.99,fresh,0.00
8470504.0,0.62,seen,0.85
8470504.0,0.78,leave,0.40
8470504.0,0.75,steel,0.50
8470504.0,0.6,merit,0.10
8470504.0,0.68,achievement,0.55
8470504.0,0.58,look,0.60
8470504.0,0.7000000000000001,dead,0.90
8470504.0,0.66,dead,0.90
8470504.0,0.41000000000000003,shootout,0.60
8470504.0,0.7000000000000001,jail,0.90
8470504.0,0.64,confess,0.15
8470504.0,0.64,know,0.70
8470504.0,0.7000000000000001,astonished,0.60
8470504.0,0.62,cold,0.80
8470504.0,0.5,magic,0.70
8470504.0,0.6,bright,0.00
8470504.0,0.5,saw,0.05
8470504.0,0.93,threaten,0.9
8470504.0,0.65,mean,0.65
8470504.0,0.5,run,0.10
8470504.0,0.64,pawns,0.05
8470504.0,0.73,science,
8470504.0,0.5,illusions,0.85
8470504.0,0.54,money,0.10
8470504.0,0.58,agent,0.15
8470504.0,0.63,piece,0.15
8470504.0,0.9500000000000001,immunity,0.60
8470504.0,0.88,get,0.70
8470490.0,0.63,astonished,0.60
8470490.0,0.28,pawns,0.05
8470490.0,0.84,leave,0.40
8470490.0,0.9,seen,0.85
8470490.0,0.96,threaten,0.9
8470490.0,0.84,know,0.70
8470490.0,0.6900000000000001,jail,0.90
8470490.0,0.65,look,0.60
8470490.0,0.62,money,0.10
8470490.0,0.97,science,
8470490.0,0.63,get,0.70
8470490.0,1.0,dead,0.90
8470490.0,0.9,illusions,0.85
8470490.0,0.99,bright,0.00
8470490.0,0.67,agent,0.15
8470490.0,0.7000000000000001,confess,0.15
8470490.0,0.9500000000000001,fresh,0.00
8470490.0,0.9500000000000001,dead,0.90
8470490.0,0.59,saw,0.05
8470490.0,0.63,mean,0.65
8470490.0,0.97,stare,0.90
8470490.0,0.37,honor,0.10
8470490.0,0.3,piece,0.15
8470490.0,0.62,run,0.10
8470490.0,0.21,immunity,0.60
8470490.0,0.67,achievement,0.55
8470490.0,0.63,merit,0.10
8470490.0,0.71,magic,0.70
8470490.0,0.89,cold,0.80
8470490.0,0.68,shootout,0.60
8470490.0,0.56,steel,0.50
8470515.0,0.32,piece,0.15
8470515.0,0.33,pawns,0.05
8470515.0,0.66,agent,0.15
8470515.0,0.64,merit,0.10
8470515.0,0.7000000000000001,mean,0.65
8470515.0,0.84,confess,0.15
8470515.0,0.91,steel,0.50
8470515.0,0.84,illusions,0.85
8470515.0,0.84,astonished,0.60
8470515.0,0.88,science,
8470515.0,0.96,immunity,0.60
8470515.0,0.78,dead,0.90
8470515.0,0.6900000000000001,bright,0.00
8470515.0,0.79,get,0.70
8470515.0,0.62,money,0.10
8470515.0,0.76,cold,0.80
8470515.0,0.85,threaten,0.9
8470515.0,0.66,run,0.10
8470515.0,0.7000000000000001,saw,0.05
8470515.0,0.77,honor,0.10
8470515.0,0.22,fresh,0.00
8470515.0,0.17,shootout,0.60
8470515.0,0.18,seen,0.85
8470515.0,0.81,magic,0.70
8470515.0,0.74,know,0.70
8470515.0,0.72,achievement,0.55
8470515.0,0.77,stare,0.90
8470515.0,0.74,jail,0.90
8470515.0,0.9,dead,0.90
8470515.0,0.66,look,0.60
8470515.0,0.75,leave,0.40
8470522.0,0.9400000000000001,fresh,0.00
8470522.0,0.91,immunity,0.60
8470522.0,0.56,shootout,0.60
8470522.0,0.42,agent,0.15
8470522.0,0.9500000000000001,bright,0.00
8470522.0,0.21,money,0.10
8470522.0,0.85,steel,0.50
8470522.0,0.93,dead,0.90
8470522.0,0.74,get,0.70
8470522.0,0.92,stare,0.90
8470522.0,0.92,threaten,0.9
8470522.0,0.34,honor,0.10
8470522.0,0.64,seen,0.85
8470522.0,0.26,astonished,0.60
8470522.0,0.65,know,0.70
8470522.0,0.73,leave,0.40
8470522.0,0.07,pawns,0.05
8470522.0,0.05,piece,0.15
8470522.0,0.8,science,
8470522.0,0.68,run,0.10
8470522.0,0.38,mean,0.65
8470522.0,0.17,confess,0.15
8470522.0,0.6,illusions,0.85
8470522.0,0.5700000000000001,look,0.60
8470522.0,0.93,achievement,0.55
8470522.0,0.14,merit,0.10
8470522.0,0.9500000000000001,dead,0.90
8470522.0,0.8,cold,0.80
8470522.0,0.25,magic,0.70
8470522.0,0.3,saw,0.05
8470522.0,0.73,jail,0.90
8470538.0,0.02,mean,0.65
8470538.0,0.99,stare,0.90
8470538.0,0.03,dead,0.90
8470538.0,0.98,steel,0.50
8470538.0,0.61,astonished,0.60
8470538.0,1.0,bright,0.00
8470538.0,0.02,confess,0.15
8470538.0,0.03,merit,0.10
8470538.0,0.99,leave,0.40
8470538.0,0.86,illusions,0.85
8470538.0,0.98,science,
8470538.0,0.97,cold,0.80
8470538.0,0.03,look,0.60
8470538.0,0.01,honor,0.10
8470538.0,0.98,know,0.70
8470538.0,0.02,run,0.10
8470538.0,0.78,achievement,0.55
8470538.0,0.98,dead,0.90
8470538.0,0.0,shootout,0.60
8470538.0,0.0,immunity,0.60
8470538.0,0.0,money,0.10
8470538.0,0.65,seen,0.85
8470538.0,0.8300000000000001,jail,0.90
8470538.0,0.02,magic,0.70
8470538.0,0.16,agent,0.15
8470538.0,0.05,get,0.70
8470538.0,0.01,saw,0.05
8470538.0,0.02,pawns,0.05
8470538.0,0.02,fresh,0.00
8470538.0,0.01,piece,0.15
8470538.0,0.98,threaten,0.9
8470517.0,0.0,run,0.10
8470517.0,0.87,dead,0.90
8470517.0,0.03,pawns,0.05
8470517.0,0.61,bright,0.00
8470517.0,0.0,piece,0.15
8470517.0,0.11,saw,0.05
8470517.0,0.06,magic,0.70
8470517.0,0.0,mean,0.65
8470517.0,0.65,steel,0.50
8470517.0,0.61,illusions,0.85
8470517.0,0.04,look,0.60
8470517.0,0.0,seen,0.85
8470517.0,0.0,money,0.10
8470517.0,0.0,honor,0.10
8470517.0,0.1,confess,0.15
8470517.0,1.0,immunity,0.60
8470517.0,0.89,science,
8470517.0,0.99,dead,0.90
8470517.0,0.0,shootout,0.60
8470517.0,0.0,know,0.70
8470517.0,1.0,threaten,0.9
8470517.0,0.73,achievement,0.55
8470517.0,0.36,cold,0.80
8470517.0,0.05,merit,0.10
8470517.0,0.62,get,0.70
8470517.0,0.08,fresh,0.00
8470517.0,0.14,jail,0.90
8470517.0,0.07,agent,0.15
8470517.0,0.66,astonished,0.60
8470517.0,0.25,stare,0.90
8470517.0,0.18,leave,0.40
8470575.0,0.14,money,0.10
8470575.0,0.9400000000000001,honor,0.10
8470575.0,0.12,merit,0.10
8470575.0,0.8,astonished,0.60
8470575.0,0.07,saw,0.05
8470575.0,0.93,jail,0.90
8470575.0,0.07,piece,0.15
8470575.0,0.7000000000000001,confess,0.15
8470575.0,0.8,get,0.70
8470575.0,0.18,know,0.70
8470575.0,0.06,run,0.10
8470575.0,0.16,seen,0.85
8470575.0,0.26,shootout,0.60
8470575.0,0.71,science,
8470575.0,0.92,dead,0.90
8470575.0,0.25,magic,0.70
8470575.0,0.68,illusions,0.85
8470575.0,0.65,fresh,0.00
8470575.0,0.34,leave,0.40
8470575.0,0.88,dead,0.90
8470575.0,0.29,look,0.60
8470575.0,0.85,cold,0.80
8470575.0,0.89,achievement,0.55
8470575.0,0.78,threaten,0.9
8470575.0,0.22,mean,0.65
8470575.0,0.88,stare,0.90
8470575.0,0.15,pawns,0.05
8470575.0,0.79,immunity,0.60
8470575.0,0.21,steel,0.50
8470575.0,0.86,bright,0.00
8470575.0,0.71,agent,0.15
8470600.0,0.53,confess,0.15
8470600.0,0.91,get,0.70
8470600.0,0.8200000000000001,stare,0.90
8470600.0,0.71,threaten,0.9
8470600.0,0.26,magic,0.70
8470600.0,0.65,astonished,0.60
8470600.0,0.22,money,0.10
8470600.0,0.8200000000000001,immunity,0.60
8470600.0,0.34,saw,0.05
8470600.0,0.71,fresh,0.00
8470600.0,0.44,piece,0.15
8470600.0,0.63,mean,0.65
8470600.0,0.8200000000000001,illusions,0.85
8470600.0,0.31,know,0.70
8470600.0,0.92,dead,0.90
8470600.0,0.23,seen,0.85
8470600.0,0.74,steel,0.50
8470600.0,0.55,merit,0.10
8470600.0,0.9,dead,0.90
8470600.0,0.33,shootout,0.60
8470600.0,0.73,cold,0.80
8470600.0,0.28,agent,0.15
8470600.0,0.85,achievement,0.55
8470600.0,0.21,look,0.60
8470600.0,0.6,honor,0.10
8470600.0,0.77,bright,0.00
8470600.0,1.0,jail,0.90
8470600.0,0.02,pawns,0.05
8470600.0,0.65,leave,0.40
8470600.0,0.6,science,
8470600.0,0.5,run,0.10
8470596.0,0.79,seen,0.85
8470596.0,0.09,piece,0.15
8470596.0,0.58,run,0.10
8470596.0,0.07,money,0.10
8470596.0,0.09,magic,0.70
8470596.0,0.92,jail,0.90
8470596.0,0.77,leave,0.40
8470596.0,0.03,saw,0.05
8470596.0,0.96,dead,0.90
8470596.0,0.9500000000000001,steel,0.50
8470596.0,0.9500000000000001,science,
8470596.0,0.58,illusions,0.85
8470596.0,0.25,agent,0.15
8470596.0,0.67,bright,0.00
8470596.0,0.1,merit,0.10
8470596.0,0.02,pawns,0.05
8470596.0,0.55,know,0.70
8470596.0,0.09,mean,0.65
8470596.0,0.55,achievement,0.55
8470596.0,0.87,threaten,0.9
8470596.0,0.05,look,0.60
8470596.0,0.55,astonished,0.60
8470596.0,0.63,confess,0.15
8470596.0,0.71,cold,0.80
8470596.0,0.6,stare,0.90
8470596.0,0.56,get,0.70
8470596.0,0.06,fresh,0.00
8470596.0,0.02,immunity,0.60
8470596.0,0.04,honor,0.10
8470596.0,0.1,dead,0.90
8470596.0,0.07,shootout,0.60
8470630.0,0.01,run,0.10
8470630.0,0.98,seen,0.85
8470630.0,0.75,look,0.60
8470630.0,0.98,illusions,0.85
8470630.0,0.65,pawns,0.05
8470630.0,0.98,fresh,0.00
8470630.0,0.99,get,0.70
8470630.0,0.99,bright,0.00
8470630.0,0.64,merit,0.10
8470630.0,1.0,threaten,0.9
8470630.0,0.98,achievement,0.55
8470630.0,0.02,magic,0.70
8470630.0,0.26,science,
8470630.0,0.98,immunity,0.60
8470630.0,0.98,leave,0.40
8470630.0,0.98,jail,0.90
8470630.0,0.71,honor,0.10
8470630.0,0.8300000000000001,saw,0.05
8470630.0,0.68,mean,0.65
8470630.0,0.98,agent,0.15
8470630.0,0.98,steel,0.50
8470630.0,0.99,dead,0.90
8470630.0,0.98,cold,0.80
8470630.0,0.99,shootout,0.60
8470630.0,0.02,piece,0.15
8470630.0,0.02,money,0.10
8470630.0,0.98,astonished,0.60
8470630.0,0.98,dead,0.90
8470630.0,0.26,know,0.70
8470630.0,0.98,stare,0.90
8470630.0,0.8,confess,0.15
8470642.0,0.0,pawns,0.05
8470642.0,0.12,money,0.10
8470642.0,0.23,leave,0.40
8470642.0,0.87,steel,0.50
8470642.0,1.0,stare,0.90
8470642.0,0.8,immunity,0.60
8470642.0,0.36,confess,0.15
8470642.0,0.0,piece,0.15
8470642.0,0.85,jail,0.90
8470642.0,1.0,get,0.70
8470642.0,0.26,look,0.60
8470642.0,0.8200000000000001,fresh,0.00
8470642.0,1.0,threaten,0.9
8470642.0,0.68,dead,0.90
8470642.0,1.0,dead,0.90
8470642.0,1.0,science,
8470642.0,0.74,shootout,0.60
8470642.0,0.5700000000000001,saw,0.05
8470642.0,0.54,mean,0.65
8470642.0,0.85,illusions,0.85
8470642.0,0.6900000000000001,know,0.70
8470642.0,0.91,achievement,0.55
8470642.0,0.56,merit,0.10
8470642.0,1.0,cold,0.80
8470642.0,0.6900000000000001,run,0.10
8470642.0,0.67,honor,0.10
8470642.0,0.64,agent,0.15
8470642.0,0.65,seen,0.85
8470642.0,0.8,magic,0.70
8470642.0,0.55,astonished,0.60
8470642.0,1.0,bright,0.00
8470885.0,0.85,jail,0.90
8470885.0,0.68,get,0.70
8470885.0,0.14,shootout,0.60
8470885.0,0.89,threaten,0.9
8470885.0,0.75,illusions,0.85
8470885.0,0.78,mean,0.65
8470885.0,0.84,bright,0.00
8470885.0,0.74,confess,0.15
8470885.0,0.84,dead,0.90
8470885.0,0.26,saw,0.05
8470885.0,0.66,agent,0.15
8470885.0,0.86,cold,0.80
8470885.0,0.13,honor,0.10
8470885.0,0.18,piece,0.15
8470885.0,0.89,dead,0.90
8470885.0,0.79,leave,0.40
8470885.0,0.6900000000000001,fresh,0.00
8470885.0,0.29,seen,0.85
8470885.0,0.7000000000000001,achievement,0.55
8470885.0,0.18,immunity,0.60
8470885.0,0.16,merit,0.10
8470885.0,0.71,magic,0.70
8470885.0,0.31,pawns,0.05
8470885.0,0.89,stare,0.90
8470885.0,0.23,run,0.10
8470885.0,0.63,look,0.60
8470885.0,0.8300000000000001,steel,0.50
8470885.0,0.27,money,0.10
8470885.0,0.76,science,
8470885.0,0.84,know,0.70
8470885.0,0.28,astonished,0.60
8470949.0,0.96,dead,0.90
8470949.0,0.68,illusions,0.85
8470949.0,0.08,run,0.10
8470949.0,0.26,fresh,0.00
8470949.0,0.6,confess,0.15
8470949.0,0.87,get,0.70
8470949.0,0.97,jail,0.90
8470949.0,0.03,saw,0.05
8470949.0,0.74,money,0.10
8470949.0,0.9,cold,0.80
8470949.0,0.03,piece,0.15
8470949.0,0.81,immunity,0.60
8470949.0,0.1,magic,0.70
8470949.0,0.9,science,
8470949.0,0.66,astonished,0.60
8470949.0,0.72,bright,0.00
8470949.0,0.65,know,0.70
8470949.0,0.97,dead,0.90
8470949.0,0.5700000000000001,mean,0.65
8470949.0,0.08,shootout,0.60
8470949.0,0.63,achievement,0.55
8470949.0,0.03,honor,0.10
8470949.0,0.99,threaten,0.9
8470949.0,0.99,leave,0.40
8470949.0,0.98,steel,0.50
8470949.0,0.63,agent,0.15
8470949.0,0.36,merit,0.10
8470949.0,0.17,pawns,0.05
8470949.0,0.12,seen,0.85
8470949.0,0.03,look,0.60
8470949.0,0.97,stare,0.90
8471537.0,0.8,astonished,0.60
8471537.0,0.93,threaten,0.9
8471537.0,0.7000000000000001,saw,0.05
8471537.0,1.0,illusions,0.85
8471537.0,0.87,merit,0.10
8471537.0,0.78,agent,0.15
8471537.0,0.43,honor,0.10
8471537.0,0.05,shootout,0.60
8471537.0,0.97,stare,0.90
8471537.0,0.8300000000000001,achievement,0.55
8471537.0,0.9500000000000001,dead,0.90
8471537.0,0.18,piece,0.15
8471537.0,0.56,run,0.10
8471537.0,0.75,science,
8471537.0,0.6,mean,0.65
8471537.0,0.72,immunity,0.60
8471537.0,0.9500000000000001,know,0.70
8471537.0,0.63,get,0.70
8471537.0,0.9500000000000001,steel,0.50
8471537.0,0.73,magic,0.70
8471537.0,0.75,pawns,0.05
8471537.0,0.97,jail,0.90
8471537.0,0.8300000000000001,cold,0.80
8471537.0,0.84,leave,0.40
8471537.0,0.74,look,0.60
8471537.0,0.79,confess,0.15
8471537.0,0.97,dead,0.90
8471537.0,0.98,bright,0.00
8471537.0,0.8,seen,0.85
8471537.0,0.07,money,0.10
8471537.0,0.39,fresh,0.00
8471686.0,0.7000000000000001,confess,0.15
8471686.0,0.14,shootout,0.60
8471686.0,0.84,seen,0.85
8471686.0,0.93,cold,0.80
8471686.0,0.92,know,0.70
8471686.0,0.9500000000000001,leave,0.40
8471686.0,0.19,piece,0.15
8471686.0,0.98,science,
8471686.0,0.9400000000000001,achievement,0.55
8471686.0,0.1,merit,0.10
8471686.0,1.0,bright,0.00
8471686.0,1.0,dead,0.90
8471686.0,0.63,honor,0.10
8471686.0,1.0,dead,0.90
8471686.0,0.36,run,0.10
8471686.0,0.56,astonished,0.60
8471686.0,0.76,saw,0.05
8471686.0,1.0,stare,0.90
8471686.0,0.93,jail,0.90
8471686.0,0.73,steel,0.50
8471686.0,0.91,immunity,0.60
8471686.0,0.6,agent,0.15
8471686.0,0.64,fresh,0.00
8471686.0,0.64,mean,0.65
8471686.0,0.91,illusions,0.85
8471686.0,0.15,money,0.10
8471686.0,0.6,look,0.60
8471686.0,0.62,get,0.70
8471686.0,1.0,threaten,0.9
8471686.0,0.96,magic,0.70
8471686.0,0.66,pawns,0.05
8475332.0,1.0,stare,0.90
8475332.0,0.78,cold,0.80
8475332.0,0.85,jail,0.90
8475332.0,1.0,science,
8475332.0,0.24,agent,0.15
8475332.0,0.0,look,0.60
8475332.0,1.0,steel,0.50
8475332.0,0.0,piece,0.15
8475332.0,0.0,shootout,0.60
8475332.0,0.73,bright,0.00
8475332.0,0.58,confess,0.15
8475332.0,1.0,get,0.70
8475332.0,0.58,astonished,0.60
8475332.0,0.0,magic,0.70
8475332.0,0.0,money,0.10
8475332.0,0.0,fresh,0.00
8475332.0,0.79,threaten,0.9
8475332.0,0.09,run,0.10
8475332.0,1.0,immunity,0.60
8475332.0,1.0,achievement,0.55
8475332.0,0.06,know,0.70
8475332.0,1.0,dead,0.90
8475332.0,0.24,honor,0.10
8475332.0,1.0,dead,0.90
8475332.0,0.62,pawns,0.05
8475332.0,0.0,mean,0.65
8475332.0,0.0,seen,0.85
8475332.0,0.0,saw,0.05
8475332.0,0.64,illusions,0.85
8475332.0,0.0,merit,0.10
8475332.0,0.59,leave,0.40
8475321.0,0.19,run,0.10
8475321.0,0.32,agent,0.15
8475321.0,0.66,mean,0.65
8475321.0,0.96,dead,0.90
8475321.0,0.88,achievement,0.55
8475321.0,0.75,jail,0.90
8475321.0,0.78,stare,0.90
8475321.0,0.59,honor,0.10
8475321.0,0.85,threaten,0.9
8475321.0,0.78,confess,0.15
8475321.0,0.34,shootout,0.60
8475321.0,0.67,saw,0.05
8475321.0,0.8300000000000001,immunity,0.60
8475321.0,0.17,piece,0.15
8475321.0,0.33,merit,0.10
8475321.0,0.72,seen,0.85
8475321.0,0.3,look,0.60
8475321.0,0.55,astonished,0.60
8475321.0,0.21,money,0.10
8475321.0,0.78,illusions,0.85
8475321.0,0.73,get,0.70
8475321.0,0.88,dead,0.90
8475321.0,0.59,fresh,0.00
8475321.0,0.63,magic,0.70
8475321.0,0.32,know,0.70
8475321.0,0.27,pawns,0.05
8475321.0,0.75,leave,0.40
8475321.0,0.86,cold,0.80
8475321.0,0.68,bright,0.00
8475321.0,0.54,steel,0.50
8475321.0,0.63,science,
8475337.0,0.15,money,0.10
8475337.0,0.8,science,
8475337.0,0.21,look,0.60
8475337.0,0.86,dead,0.90
8475337.0,0.8,achievement,0.55
8475337.0,0.78,threaten,0.9
8475337.0,0.67,immunity,0.60
8475337.0,0.8200000000000001,jail,0.90
8475337.0,0.7000000000000001,stare,0.90
8475337.0,0.77,illusions,0.85
8475337.0,0.17,saw,0.05
8475337.0,0.27,agent,0.15
8475337.0,0.23,piece,0.15
8475337.0,0.8200000000000001,fresh,0.00
8475337.0,0.28,seen,0.85
8475337.0,0.63,mean,0.65
8475337.0,0.29,confess,0.15
8475337.0,0.29,merit,0.10
8475337.0,0.75,leave,0.40
8475337.0,0.42,magic,0.70
8475337.0,0.16,run,0.10
8475337.0,0.77,dead,0.90
8475337.0,0.77,shootout,0.60
8475337.0,0.29,pawns,0.05
8475337.0,0.22,get,0.70
8475337.0,0.27,astonished,0.60
8475337.0,0.76,bright,0.00
8475337.0,0.8,know,0.70
8475337.0,0.26,honor,0.10
8475337.0,0.87,steel,0.50
8475337.0,0.81,cold,0.80
8475341.0,0.97,dead,0.90
8475341.0,0.16,immunity,0.60
8475341.0,0.02,shootout,0.60
8475341.0,0.16,saw,0.05
8475341.0,0.7000000000000001,leave,0.40
8475341.0,0.97,steel,0.50
8475341.0,0.67,bright,0.00
8475341.0,0.49,mean,0.65
8475341.0,0.74,fresh,0.00
8475341.0,0.32,know,0.70
8475341.0,0.08,pawns,0.05
8475341.0,0.99,stare,0.90
8475341.0,0.06,merit,0.10
8475341.0,0.16,confess,0.15
8475341.0,0.11,seen,0.85
8475341.0,0.1,magic,0.70
8475341.0,0.77,science,
8475341.0,0.0,piece,0.15
8475341.0,0.06,honor,0.10
8475341.0,0.05,look,0.60
8475341.0,0.23,run,0.10
8475341.0,0.65,astonished,0.60
8475341.0,0.06,money,0.10
8475341.0,0.51,threaten,0.9
8475341.0,0.98,illusions,0.85
8475341.0,0.98,cold,0.80
8475341.0,0.35000000000000003,get,0.70
8475341.0,0.99,dead,0.90
8475341.0,0.99,jail,0.90
8475341.0,0.2,achievement,0.55
8475341.0,0.02,agent,0.15
8475340.0,0.3,look,0.60
8475340.0,0.37,immunity,0.60
8475340.0,0.68,dead,0.90
8475340.0,0.37,honor,0.10
8475340.0,0.25,know,0.70
8475340.0,0.2,mean,0.65
8475340.0,0.41000000000000003,agent,0.15
8475340.0,1.0,jail,0.90
8475340.0,0.61,leave,0.40
8475340.0,0.0,shootout,0.60
8475340.0,0.23,merit,0.10
8475340.0,0.66,get,0.70
8475340.0,0.75,steel,0.50
8475340.0,0.66,astonished,0.60
8475340.0,0.81,science,
8475340.0,0.15,run,0.10
8475340.0,1.0,dead,0.90
8475340.0,0.29,seen,0.85
8475340.0,0.77,stare,0.90
8475340.0,1.0,achievement,0.55
8475340.0,0.73,cold,0.80
8475340.0,0.1,pawns,0.05
8475340.0,0.43,confess,0.15
8475340.0,0.68,fresh,0.00
8475340.0,0.22,saw,0.05
8475340.0,0.96,threaten,0.9
8475340.0,0.15,piece,0.15
8475340.0,0.73,illusions,0.85
8475340.0,0.84,bright,0.00
8475340.0,0.0,magic,0.70
8475340.0,0.79,money,0.10
8475352.0,0.71,look,0.60
8475352.0,1.0,threaten,0.9
8475352.0,0.37,money,0.10
8475352.0,1.0,get,0.70
8475352.0,0.67,jail,0.90
8475352.0,1.0,dead,0.90
8475352.0,0.65,run,0.10
8475352.0,0.25,agent,0.15
8475352.0,0.61,immunity,0.60
8475352.0,0.79,illusions,0.85
8475352.0,1.0,bright,0.00
8475352.0,1.0,cold,0.80
8475352.0,0.65,confess,0.15
8475352.0,0.84,dead,0.90
8475352.0,0.37,pawns,0.05
8475352.0,0.8,achievement,0.55
8475352.0,0.85,know,0.70
8475352.0,0.72,leave,0.40
8475352.0,0.27,seen,0.85
8475352.0,0.59,shootout,0.60
8475352.0,0.81,steel,0.50
8475352.0,0.6,fresh,0.00
8475352.0,0.58,honor,0.10
8475352.0,0.85,science,
8475352.0,0.35000000000000003,mean,0.65
8475352.0,0.66,astonished,0.60
8475352.0,0.61,magic,0.70
8475352.0,0.28,merit,0.10
8475352.0,1.0,stare,0.90
8475352.0,0.0,saw,0.05
8475352.0,0.27,piece,0.15
8475325.0,0.92,illusions,0.85
8475325.0,0.02,run,0.10
8475325.0,0.0,saw,0.05
8475325.0,0.31,leave,0.40
8475325.0,0.61,science,
8475325.0,0.0,pawns,0.05
8475325.0,0.0,piece,0.15
8475325.0,0.18,bright,0.00
8475325.0,0.71,stare,0.90
8475325.0,0.3,magic,0.70
8475325.0,0.0,honor,0.10
8475325.0,0.97,dead,0.90
8475325.0,0.6,jail,0.90
8475325.0,0.0,agent,0.15
8475325.0,1.0,threaten,0.9
8475325.0,0.77,steel,0.50
8475325.0,0.29,get,0.70
8475325.0,0.17,astonished,0.60
8475325.0,0.9,immunity,0.60
8475325.0,0.17,seen,0.85
8475325.0,0.5700000000000001,know,0.70
8475325.0,0.23,mean,0.65
8475325.0,0.01,merit,0.10
8475325.0,0.02,fresh,0.00
8475325.0,0.0,shootout,0.60
8475325.0,0.62,confess,0.15
8475325.0,1.0,dead,0.90
8475325.0,0.0,money,0.10
8475325.0,0.7000000000000001,achievement,0.55
8475325.0,0.59,look,0.60
8475325.0,1.0,cold,0.80
8475330.0,0.53,illusions,0.85
8475330.0,0.42,pawns,0.05
8475330.0,0.27,shootout,0.60
8475330.0,0.42,know,0.70
8475330.0,0.54,run,0.10
8475330.0,0.52,fresh,0.00
8475330.0,0.55,confess,0.15
8475330.0,0.71,get,0.70
8475330.0,0.43,agent,0.15
8475330.0,0.22,merit,0.10
8475330.0,0.62,stare,0.90
8475330.0,0.37,astonished,0.60
8475330.0,0.34,bright,0.00
8475330.0,0.87,dead,0.90
8475330.0,0.7000000000000001,steel,0.50
8475330.0,0.62,cold,0.80
8475330.0,0.41000000000000003,seen,0.85
8475330.0,0.6,money,0.10
8475330.0,0.73,achievement,0.55
8475330.0,0.64,immunity,0.60
8475330.0,0.58,magic,0.70
8475330.0,0.5700000000000001,leave,0.40
8475330.0,0.06,piece,0.15
8475330.0,0.88,threaten,0.9
8475330.0,0.79,dead,0.90
8475330.0,0.56,honor,0.10
8475330.0,0.6,mean,0.65
8475330.0,0.8200000000000001,jail,0.90
8475330.0,0.25,look,0.60
8475330.0,0.61,saw,0.05
8475330.0,0.63,science,
8475365.0,0.99,jail,0.90
8475365.0,0.05,merit,0.10
8475365.0,0.09,immunity,0.60
8475365.0,0.01,piece,0.15
8475365.0,0.78,astonished,0.60
8475365.0,0.88,cold,0.80
8475365.0,0.43,confess,0.15
8475365.0,0.79,leave,0.40
8475365.0,0.67,seen,0.85
8475365.0,0.09,shootout,0.60
8475365.0,0.98,threaten,0.9
8475365.0,0.78,know,0.70
8475365.0,0.96,steel,0.50
8475365.0,0.88,illusions,0.85
8475365.0,0.89,get,0.70
8475365.0,0.03,pawns,0.05
8475365.0,0.01,magic,0.70
8475365.0,0.02,mean,0.65
8475365.0,0.01,money,0.10
8475365.0,0.01,honor,0.10
8475365.0,0.98,science,
8475365.0,0.03,agent,0.15
8475365.0,0.98,dead,0.90
8475365.0,0.03,saw,0.05
